title,car_number,price,new_car_price,licensing_time,miles,license_location,battery_volume,battery_power_data,battery_torque_data,endurance_miles,make,type,record_date,RV_ratio,months
众泰E200 2016款 三门两座科技版   ,HC-57164507,36000.0,197000.0,2016-12-01,11100.000000000002,杭州,24.5,60.0,165.0,155.0,众泰汽车,微型车,2018-11-28,0.18274111675126903,23
长安欧尚 奔奔mini-e 2017款 标准型   ,HC-54359419,33000.0,90000.0,2017-12-01,100.0,广安,17.3,30.0,150.0,151.0,长安汽车,微型车,2018-11-28,0.36666666666666664,11
江淮iEV 2015款 iEV5  ,HC-58618545,39900.0,195000.0,2016-08-01,50400.0,内江,23.0,50.0,215.0,170.0,江淮汽车,小型车,2018-11-28,0.20461538461538462,27
长安欧尚 奔奔mini-e 2017款 标准型  ,HC-52901703,35000.0,90000.0,2017-08-01,12200.0,杭州,17.3,30.0,150.0,151.0,长安汽车,微型车,2018-11-28,0.3888888888888889,15
北汽新能源 EC系列 2017款 EC180 灵动版  ,HC-53271189,39000.0,165000.0,2017-12-01,15800.0,邢台,20.3,30.0,140.0,156.0,北汽新能源,微型车,2018-11-28,0.23636363636363636,11
众泰 2016款 云100S 豪华型   ,HC-61611294,38000.0,184000.0,2017-12-01,9500.0,临汾,22.0,27.0,140.0,155.0,众泰汽车,微型车,2018-11-28,0.20652173913043478,11
川汽野马 野马EC30 2017款 舒适型    ,HC-57255325,95000.0,192000.0,2018-07-01,9300.0,信阳,47.17,85.0,270.0,255.0,野马汽车,MPV,2018-11-28,0.4947916666666667,4
众泰 2016款 云100S 豪华型  ,HC-61145579,41000.0,184000.0,2017-06-01,4900.0,许昌,22.0,27.0,140.0,155.0,众泰汽车,微型车,2018-11-28,0.22282608695652173,17
奇瑞eQ 2015款 舒适型 ,HC-55514116,34800.0,174000.0,2016-05-01,16900.0,成都,22.3,41.8,150.0,151.0,奇瑞新能源,微型车,2018-11-28,0.2,30
江淮iEV 2015款 iEV5  ,HC-44405889,45000.0,195000.0,2016-09-01,30000.0,来宾,23.0,50.0,215.0,170.0,江淮汽车,小型车,2018-11-28,0.23076923076923078,26
华泰新能源 华泰XEV260 2017款 精英型   ,HC-56868067,103000.0,267000.0,2017-12-01,12100.0,营口,49.9,80.0,220.0,266.0,华泰新能源,紧凑型SUV,2018-11-28,0.3857677902621723,11
北汽新能源EV系列 2014款 E150EV 科技版 ,HC-13257340,40000.0,251000.0,2015-05-01,33300.0,济宁,25.6,45.0,144.0,150.0,北汽新能源,小型车,2018-11-28,0.1593625498007968,42
众泰E200 2016款 三门两座科技版   ,HC-58183182,45000.0,197000.0,2017-07-01,4800.0,天津,24.5,60.0,165.0,155.0,众泰汽车,微型车,2018-11-28,0.22842639593908629,16
众泰 2014款 云100 舒适型  ,HC-39680897,29500.0,172000.0,2015-11-01,13400.0,长沙,18.0,18.0,120.0,155.0,众泰汽车,微型车,2018-11-28,0.17151162790697674,36
江铃集团新能源 江淮iEV6E 2017款 iEV6E 时光版   ,HC-43672580,50000.0,129000.0,2017-11-01,19300.0,大同,19.66,60.0,200.0,156.0,江淮汽车,微型车,2018-11-28,0.3875968992248062,12
蔚来ES8 2018款 创始版    ,HC-60157612,490000.0,595000.0,2018-11-01,700.0000000000001,深圳,70.0,480.0,840.0,355.0,蔚来,中大型SUV,2018-11-28,0.8235294117647058,0
特斯拉MODEL S 2016款 MODEL S 60  ,HC-58671867,530000.0,769000.0,2016-10-01,33300.0,上海,60.0,284.8,440.0,400.0,特斯拉,中大型车,2018-11-28,0.6892067620286085,25
特斯拉Model X 2016款 Model X P100D    ,HC-59622487,1350000.0,1707000.0,2017-04-01,16299.999999999998,上海,100.0,568.0,967.0,507.0,特斯拉,中大型SUV,2018-11-28,0.7908611599297012,19
特斯拉MODEL S 2016款 MODEL S 60  ,HC-62315652,650000.0,769000.0,2017-07-01,61900.00000000001,东莞,60.0,284.8,440.0,400.0,特斯拉,中大型车,2018-11-28,0.8452535760728218,16
电咖汽车 电咖·EV10 2018款 精英版  ,HC-58898925,56800.0,147000.0,2018-06-01,300.0,临沂,21.0,42.0,150.0,155.0,电咖汽车,微型车,2018-11-28,0.38639455782312926,5
比亚迪e5 2017款 300 e享型  ,HC-49762779,98000.0,213000.0,2017-11-01,21100.0,郴州,43.0,160.0,310.0,305.0,比亚迪,紧凑型车,2018-11-28,0.460093896713615,12
奇瑞eQ1 2017款 智享版 2座  ,HC-53948275,44800.00000000001,176000.0,2017-10-01,5500.0,宿州,18.2,30.0,120.0,151.0,奇瑞新能源,微型车,2018-11-28,0.2545454545454546,13
江淮iEV6S 2016款 智享版  ,HC-48694224,60000.0,239000.0,2016-09-01,25500.0,武汉,33.0,85.0,270.0,251.0,江淮汽车,小型SUV,2018-11-28,0.2510460251046025,26
江淮iEV6S 2016款 智享版  ,HC-51003195,53000.0,239000.0,2016-07-01,57600.0,惠州,33.0,85.0,270.0,251.0,江淮汽车,小型SUV,2018-11-28,0.2217573221757322,28
江淮iEV6S 2016款 智享版 ,HC-60944017,50000.0,239000.0,2016-05-01,45500.0,阜阳,33.0,85.0,270.0,251.0,江淮汽车,小型SUV,2018-11-28,0.20920502092050208,30
江淮iEV 2015款 iEV4 豪华智能型 ,HC-51156398,36000.0,168000.0,2016-02-01,42100.0,石家庄,19.2,42.0,170.0,152.0,江淮汽车,小型车,2018-11-28,0.21428571428571427,33
江淮iEV 2015款 iEV5  ,HC-52651850,47699.99999999999,195000.0,2016-01-01,24200.0,太原,23.0,50.0,215.0,170.0,江淮汽车,小型车,2018-11-28,0.24461538461538457,34
华泰EV160R 2017款 标准型    ,HC-53881206,34000.0,119000.0,2017-12-01,200.0,临沂,19.8,20.0,110.0,160.0,华泰新能源,微型车,2018-11-28,0.2857142857142857,11
川汽野马 野马T70 2016款 电动版   ,HC-59787973,100000.0,260000.0,2016-10-01,61300.0,厦门,39.0,90.0,300.0,150.0,野马汽车,紧凑型SUV,2018-11-28,0.38461538461538464,25
长安 奔奔 2017款 纯电动 180公里时尚型   ,HC-57475783,55000.0,175000.0,2017-11-01,17200.0,中山,23.2,55.0,170.0,180.0,长安汽车,微型车,2018-11-28,0.3142857142857143,12
长安 奔奔 2017款 纯电动 180公里时尚型  ,HC-58527589,61000.0,175000.0,2017-12-01,1900.0,日照,23.2,55.0,170.0,180.0,长安汽车,微型车,2018-11-28,0.3485714285714286,11
江淮iEV 2015款 iEV5 ,HC-57719728,40000.0,195000.0,2016-11-01,15500.0,贵阳,23.0,50.0,215.0,170.0,江淮汽车,小型车,2018-11-28,0.20512820512820512,24
江淮iEV 2015款 iEV5  ,HC-56335046,42000.0,195000.0,2016-02-01,32900.0,长治,23.0,50.0,215.0,170.0,江淮汽车,小型车,2018-11-28,0.2153846153846154,33
江淮iEV 2014款 iEV4 ,HC-11066446,35000.0,184000.0,2014-11-01,24600.0,徐州,19.2,42.0,170.0,152.0,江淮汽车,小型车,2018-11-28,0.19021739130434784,48
比亚迪e5 2016款 300 豪华型    ,HC-59984722,99000.0,260000.0,2017-04-01,23500.0,北京,43.0,160.0,310.0,305.0,比亚迪,紧凑型车,2018-11-28,0.38076923076923075,19
奇瑞eQ 2015款 豪华型  ,HC-59147367,40000.0,179000.0,2016-10-01,30400.0,济南,22.3,41.8,150.0,151.0,奇瑞新能源,微型车,2018-11-28,0.22346368715083798,25
众泰E200 2016款 三门两座科技版    ,HC-53129162,44400.00000000001,197000.0,2017-07-01,6400.0,肇庆,24.5,60.0,165.0,155.0,众泰汽车,微型车,2018-11-28,0.2253807106598985,16
知豆D2 2017款 D2 智享版   ,HC-57606717,41800.0,172000.0,2017-09-01,2300.0,绍兴,18.0,15.0,90.0,155.0,知豆电动车,微型车,2018-11-28,0.24302325581395348,14
比亚迪e5 2016款 300 豪华型   ,HC-59037807,130000.0,260000.0,2017-04-01,25200.0,北京,43.0,160.0,310.0,305.0,比亚迪,紧凑型车,2018-11-28,0.5,19
江淮iEV 2015款 iEV4 豪华智能型   ,HC-59751900,50000.0,168000.0,2017-08-01,22900.0,安阳,19.2,42.0,170.0,152.0,江淮汽车,小型车,2018-11-28,0.2976190476190476,15
众泰E200 2016款 三门两座科技版    ,HC-57574298,41400.0,197000.0,2017-08-01,8400.0,金华,24.5,60.0,165.0,155.0,众泰汽车,微型车,2018-11-28,0.2101522842639594,15
知豆D2 2017款 D2 乐享版   ,HC-61123589,50000.0,165000.0,2017-12-01,5400.0,郑州,18.0,15.0,90.0,155.0,知豆电动车,微型车,2018-11-28,0.30303030303030304,11
江淮iEV 2015款 iEV5  ,HC-60751617,46800.0,195000.0,2016-07-01,29200.0,眉山,23.0,50.0,215.0,170.0,江淮汽车,小型车,2018-11-28,0.24,28
特斯拉MODEL S 2016款 MODEL S 60   ,HC-50380096,640000.0,769000.0,2017-03-01,14000.0,成都,60.0,284.8,440.0,400.0,特斯拉,中大型车,2018-11-28,0.8322496749024707,20
荣威eRX5 2017款 ERX5 EV400 电动互联网至尊版   ,HC-61924883,169800.0,322000.0,2018-03-01,16299.999999999998,成都,48.3,85.0,255.0,320.0,上汽集团,紧凑型SUV,2018-11-28,0.5273291925465838,8
特斯拉MODEL S 2014款 MODEL S 85    ,HC-52020649,580000.0,797000.0,2018-08-01,10600.0,长沙,85.0,270.0,440.0,502.0,特斯拉,中大型车,2018-11-28,0.7277289836888331,3
宝马i3 2016款 升级款时尚型(进口)  ,HC-37619572,210000.0,459000.0,2017-10-01,6800.000000000001,郑州,33.0,125.0,250.0,271.0,宝马(进口),小型车,2018-11-28,0.45751633986928103,13
特斯拉MODEL S 2016款 MODEL S 75   ,HC-42972355,630000.0,838000.0,2016-10-01,33100.0,广州,75.0,284.8,440.0,480.0,特斯拉,中大型车,2018-11-28,0.7517899761336515,25
特斯拉MODEL S 2016款 MODEL S 75D   ,HC-61114600,800000.0,891000.0,2018-08-01,7800.0,西安,75.0,386.0,525.0,490.0,特斯拉,中大型车,2018-11-28,0.8978675645342312,3
宝马i3 2015款 时尚型(进口) ,HC-52359284,173000.0,452000.0,2016-08-01,13600.000000000002,宁波,19.0,125.0,250.0,185.0,宝马(进口),小型车,2018-11-28,0.3827433628318584,27
江淮iEV 2015款 iEV5  ,HC-38084268,33000.0,195000.0,2016-05-01,83500.0,达州,23.0,50.0,215.0,170.0,江淮汽车,小型车,2018-11-28,0.16923076923076924,30
宝马i3 2015款 时尚型(进口) ,HC-36121295,200000.0,452000.0,2016-09-01,12100.0,济南,19.0,125.0,250.0,185.0,宝马(进口),小型车,2018-11-28,0.4424778761061947,26
江铃集团新能源 江淮iEV6E 2017款 iEV6E 时光版  ,HC-54003426,48000.0,129000.0,2018-04-01,100.0,成都,19.66,60.0,200.0,156.0,江淮汽车,微型车,2018-11-28,0.37209302325581395,7
北汽新能源 EU系列 2016款 EU260 乐享版  ,HC-49902692,75000.0,279000.0,2016-12-01,38600.0,广州,41.4,100.0,260.0,260.0,北汽新能源,紧凑型车,2018-11-28,0.26881720430107525,23
特斯拉MODEL S 2016款 MODEL S 75D    ,HC-58710099,779000.0,891000.0,2018-06-01,11200.000000000002,苏州,75.0,386.0,525.0,490.0,特斯拉,中大型车,2018-11-28,0.8742985409652076,5
众泰E200 2016款 三门两座科技版  ,HC-38372411,36000.0,197000.0,2016-10-01,22100.0,杭州,24.5,60.0,165.0,155.0,众泰汽车,微型车,2018-11-28,0.18274111675126903,25
荣威eRX5 2017款 ERX5 EV400 电动互联网至尊版   ,HC-37321831,190000.0,322000.0,2018-03-01,3900.0,北京,48.3,85.0,255.0,320.0,上汽集团,紧凑型SUV,2018-11-28,0.5900621118012422,8
奇瑞eQ1 2017款 智享版 2座   ,HC-58904753,56000.0,176000.0,2017-08-01,6600.0,济宁,18.2,30.0,120.0,151.0,奇瑞新能源,微型车,2018-11-28,0.3181818181818182,15
吉利 帝豪EV 2017款 三厢 EV300 精英型   ,HC-54425260,109000.0,223000.0,2018-03-01,32900.0,岳阳,41.0,95.0,240.0,300.0,吉利汽车,紧凑型车,2018-11-28,0.48878923766816146,8
江淮iEV6S 2016款 智享版 ,HC-37618732,57800.0,239000.0,2016-05-01,25400.0,徐州,33.0,85.0,270.0,251.0,江淮汽车,小型SUV,2018-11-28,0.24184100418410043,30
传祺GE3 2017款 310 尊享版   ,HC-58691993,150000.0,267000.0,2017-08-01,21900.0,天津,47.0,132.0,290.0,310.0,广汽新能源,小型SUV,2018-11-28,0.5617977528089888,15
众泰E200 2018款 飞鱼座   ,HC-48525868,52000.0,197000.0,2018-05-01,4500.0,台州,24.5,60.0,160.0,165.0,众泰汽车,微型车,2018-11-28,0.2639593908629442,6
江淮iEV 2015款 iEV5  ,HC-55417672,35000.0,195000.0,2015-10-01,74000.0,青岛,23.0,50.0,215.0,170.0,江淮汽车,小型车,2018-11-28,0.1794871794871795,37
一汽 骏派A70E 2017款 豪华型    ,HC-60633646,108900.0,200000.0,2018-06-01,100.0,邢台,32.24,80.0,228.0,205.0,天津一汽,紧凑型车,2018-11-28,0.5445,5
江淮iEV 2015款 iEV5 ,HC-58637017,46000.0,195000.0,2016-12-01,37900.0,贵阳,23.0,50.0,215.0,170.0,江淮汽车,小型车,2018-11-28,0.2358974358974359,23
东风小康EC36 2017款 基本型   ,HC-58680904,68000.0,138000.0,2017-12-01,14800.0,绍兴,38.2,60.0,191.0,200.0,东风小康,微面,2018-11-28,0.4927536231884058,11
力帆330 2015款 EV豪华型    ,HC-53521847,52000.0,159000.0,2017-12-01,2900.0,郑州,22.0,60.0,120.0,160.0,力帆汽车,小型车,2018-11-28,0.3270440251572327,11
江淮iEV 2015款 iEV5 ,HC-57719771,40000.0,195000.0,2016-12-01,57400.0,贵阳,23.0,50.0,215.0,170.0,江淮汽车,小型车,2018-11-28,0.20512820512820512,23
奇瑞eQ 2015款 豪华型  ,HC-53281062,38000.0,179000.0,2016-03-01,68400.0,厦门,22.3,41.8,150.0,151.0,奇瑞新能源,微型车,2018-11-28,0.2122905027932961,32
江淮iEV7S 2017款 智尊型  ,HC-59646653,92000.0,225000.0,2018-05-01,4900.0,汕头,39.0,85.0,270.0,280.0,江淮汽车,小型SUV,2018-11-28,0.4088888888888889,6
比亚迪e6 2016款 400 精英版  ,HC-55817942,179899.99999999997,358000.0,2015-11-01,65500.0,北京,82.0,90.0,450.0,400.0,比亚迪,MPV,2018-11-28,0.5025139664804469,36
江淮iEV 2015款 iEV5 ,HC-57720797,40000.0,195000.0,2016-12-01,39600.0,贵阳,23.0,50.0,215.0,170.0,江淮汽车,小型车,2018-11-28,0.20512820512820512,23
众泰 2017款 云100plus 豪华型  ,HC-59166237,43000.0,118000.0,2017-12-01,16400.0,太原,20.0,27.0,140.0,155.0,众泰汽车,微型车,2018-11-28,0.3644067796610169,11
江淮iEV 2015款 iEV5 ,HC-57720501,40000.0,195000.0,2016-12-01,36000.0,贵阳,23.0,50.0,215.0,170.0,江淮汽车,小型车,2018-11-28,0.20512820512820512,23
奇瑞eQ1 2017款 智炫版 2座   ,HC-52743435,45000.0,180000.0,2017-12-01,2400.0,济宁,18.2,30.0,120.0,151.0,奇瑞新能源,微型车,2018-11-28,0.25,11
江淮iEV 2015款 iEV5 ,HC-57652577,40000.0,195000.0,2016-12-01,45100.0,贵阳,23.0,50.0,215.0,170.0,江淮汽车,小型车,2018-11-28,0.20512820512820512,23
江铃集团新能源 江淮iEV6E 2017款 iEV6E 时光版   ,HC-53870011,36000.0,129000.0,2017-11-01,22200.000000000004,长治,19.66,60.0,200.0,156.0,江淮汽车,微型车,2018-11-28,0.27906976744186046,12
知豆D2 2017款 D2 乐享版    ,HC-56673015,41000.0,165000.0,2018-06-01,3900.0,郑州,18.0,15.0,90.0,155.0,知豆电动车,微型车,2018-11-28,0.24848484848484848,5
江淮iEV 2015款 iEV5   ,HC-52381306,39900.0,195000.0,2015-10-01,25700.0,北京,23.0,50.0,215.0,170.0,江淮汽车,小型车,2018-11-28,0.20461538461538462,37
特斯拉MODEL S 2016款 MODEL S 60   ,HC-32917625,636000.0,769000.0,2017-09-01,5500.0,上海,60.0,284.8,440.0,400.0,特斯拉,中大型车,2018-11-28,0.8270481144343304,14
特斯拉MODEL S 2016款 MODEL S 75D   ,HC-55744723,712000.0,891000.0,2017-06-01,10000.0,石家庄,75.0,386.0,525.0,490.0,特斯拉,中大型车,2018-11-28,0.7991021324354658,17
特斯拉MODEL S 2016款 MODEL S 90D   ,HC-26231797,642000.0,979000.0,2016-11-01,45000.0,苏州,90.0,386.0,660.0,557.0,特斯拉,中大型车,2018-11-28,0.6557711950970377,24
荣威eRX5 2017款 ERX5 EV400 电动互联网至尊版   ,HC-55152934,180000.0,322000.0,2017-11-01,6500.0,北京,48.3,85.0,255.0,320.0,上汽集团,紧凑型SUV,2018-11-28,0.5590062111801242,12
腾势 2014款 尊贵版   ,HC-54400773,168000.0,433000.0,2015-03-01,22599.999999999996,深圳,47.5,86.0,290.0,253.0,腾势汽车,中型车,2018-11-28,0.38799076212471134,44
江淮iEV 2014款 iEV4 ,HC-29658208,21000.0,184000.0,2012-11-01,75600.0,青岛,19.2,42.0,170.0,152.0,江淮汽车,小型车,2018-11-28,0.11413043478260869,72
江铃集团新能源 江淮iEV6E 2017款 iEV6E 时光版   ,HC-52001325,45599.99999999999,129000.0,2018-04-01,100.0,成都,19.66,60.0,200.0,156.0,江淮汽车,微型车,2018-11-28,0.3534883720930232,7
比亚迪e5 2017款 300 e享型  ,HC-58330428,80000.0,213000.0,2017-11-01,57699.99999999999,扬州,43.0,160.0,310.0,305.0,比亚迪,紧凑型车,2018-11-28,0.3755868544600939,12
长安CS15EV 2018款 350i  ,HC-58456774,80000.0,213000.0,2011-08-01,20700.0,青岛,42.92,55.0,170.0,300.0,长安汽车,小型SUV,2018-11-28,0.3755868544600939,87
宝马i3 2016款 升级款豪华型(进口)  ,HC-47842983,230000.0,495000.0,2017-10-01,9200.0,宁波,33.0,125.0,250.0,271.0,宝马(进口),小型车,2018-11-28,0.46464646464646464,13
北汽新能源 EC系列 2017款 EC180 灵动版    ,HC-37454385,48000.0,165000.0,2017-12-01,1000.0,焦作,20.3,30.0,140.0,156.0,北汽新能源,微型车,2018-11-28,0.2909090909090909,11
比亚迪e6 2016款 400 豪华版  ,HC-57958548,130000.0,336000.0,2016-04-01,64700.0,烟台,82.0,90.0,450.0,400.0,比亚迪,MPV,2018-11-28,0.3869047619047619,31
北汽新能源 EC系列 2017款 EC180 灵动版  ,HC-58295000,48000.0,165000.0,2017-12-01,9600.0,枣庄,20.3,30.0,140.0,156.0,北汽新能源,微型车,2018-11-28,0.2909090909090909,11
比亚迪e6 2016款 400 精英版  ,HC-57917775,160000.0,358000.0,2016-04-01,50800.0,厦门,82.0,90.0,450.0,400.0,比亚迪,MPV,2018-11-28,0.44692737430167595,31
众泰 2014款 云100 舒适型 ,HC-60400269,20000.0,172000.0,2014-12-01,18100.0,枣庄,18.0,18.0,120.0,155.0,众泰汽车,微型车,2018-11-28,0.11627906976744186,47
江铃集团新能源 江铃E200 2016款 舒适型  ,HC-54997519,34000.0,198000.0,2017-06-01,100.0,南昌,17.3,30.0,130.0,152.0,江铃集团新能源,微型车,2018-11-28,0.1717171717171717,17
长安 奔奔 2017款 纯电动 180公里时尚型   ,HC-55567299,59800.00000000001,175000.0,2017-12-01,3100.0,临沂,23.2,55.0,170.0,180.0,长安汽车,微型车,2018-11-28,0.34171428571428575,11
江淮iEV 2015款 iEV5 ,HC-57718986,40000.0,195000.0,2016-12-01,53500.0,贵阳,23.0,50.0,215.0,170.0,江淮汽车,小型车,2018-11-28,0.20512820512820512,23
众泰 2014款 云100 舒适型  ,HC-58810862,30000.0,172000.0,2015-02-01,36000.0,惠州,18.0,18.0,120.0,155.0,众泰汽车,微型车,2018-11-28,0.1744186046511628,45
江淮iEV6S 2016款 智享版  ,HC-31407038,62000.0,239000.0,2016-05-01,28000.0,合肥,33.0,85.0,270.0,251.0,江淮汽车,小型SUV,2018-11-28,0.2594142259414226,30
众泰E200 2016款 三门两座科技版  ,HC-61297249,45000.0,197000.0,2016-12-01,10800.0,青岛,24.5,60.0,165.0,155.0,众泰汽车,微型车,2018-11-28,0.22842639593908629,23
江淮iEV 2015款 iEV5 ,HC-57680053,40000.0,195000.0,2016-12-01,52000.0,贵阳,23.0,50.0,215.0,170.0,江淮汽车,小型车,2018-11-28,0.20512820512820512,23
特斯拉MODEL S 2014款 MODEL S P85  ,HC-52829901,500000.0,925000.0,2015-07-01,70700.0,北京,85.0,310.0,600.0,502.0,特斯拉,中大型车,2018-11-28,0.5405405405405406,40
知豆D2 2016款 D2S ,HC-55498629,38000.0,205000.0,2016-12-01,11900.0,临沂,18.0,15.0,95.0,155.0,知豆电动车,微型车,2018-11-28,0.18536585365853658,23
众泰E200 2016款 三门两座科技版 ,HC-57426111,45000.0,197000.0,2016-11-01,33500.0,天津,24.5,60.0,165.0,155.0,众泰汽车,微型车,2018-11-28,0.22842639593908629,24
众泰 2016款 云100S 豪华型  ,HC-60387919,36000.0,184000.0,2016-12-01,6300.0,太原,22.0,27.0,140.0,155.0,众泰汽车,微型车,2018-11-28,0.1956521739130435,23
奇瑞eQ 2015款 舒适型  ,HC-44391744,24700.000000000004,174000.0,2015-01-01,70700.0,上海,22.3,41.8,150.0,151.0,奇瑞新能源,微型车,2018-11-28,0.14195402298850576,46
众泰 2016款 云100S 豪华型   ,HC-44644429,35800.0,184000.0,2016-12-01,13500.0,广州,22.0,27.0,140.0,155.0,众泰汽车,微型车,2018-11-28,0.19456521739130433,23
比亚迪 元 2018款 EV360 智联炫酷型   ,HC-58212226,90000.0,102000.0,2018-08-01,5000.0,呼和浩特,42.0,70.0,180.0,305.0,比亚迪,小型SUV,2018-11-28,0.8823529411764706,3
特斯拉MODEL S 2016款 MODEL S 75  ,HC-46106719,550000.0,838000.0,2016-07-01,37500.0,邯郸,75.0,284.8,440.0,480.0,特斯拉,中大型车,2018-11-28,0.6563245823389021,28
御捷E行 2018款 标准型  ,HC-50894751,31000.0,148000.0,2017-12-01,1100.0,廊坊,22.0,36.0,230.0,153.0,御捷新能源,微型车,2018-11-28,0.20945945945945946,11
特斯拉MODEL S 2017款 改款 Model S 100D   ,HC-51992908,820000.0,1160000.0,2018-06-01,4000.0,杭州,100.0,386.0,660.0,579.0,特斯拉,中大型车,2018-11-28,0.7068965517241379,5
特斯拉MODEL S 2017款 MODEL S 90D   ,HC-57759993,730000.0,964000.0,2017-08-01,50800.0,珠海,90.0,386.0,660.0,557.0,特斯拉,中大型车,2018-11-28,0.7572614107883817,15
腾势 2017款 荣耀版    ,HC-55986249,228000.0,470000.0,2017-11-01,12100.0,北京,62.0,135.0,300.0,352.0,腾势汽车,中型车,2018-11-28,0.4851063829787234,12
腾势 2014款 尊贵版  ,HC-51977122,120000.0,433000.0,2015-02-01,64000.0,上海,47.5,86.0,290.0,253.0,腾势汽车,中型车,2018-11-28,0.27713625866050806,45
北汽新能源 EC系列 2017款 EC180 灵动版    ,HC-52578687,37000.0,165000.0,2017-05-01,11700.0,济南,20.3,30.0,140.0,156.0,北汽新能源,微型车,2018-11-28,0.22424242424242424,18
比亚迪 2018款 秦EV450 智联锋尚型    ,HC-57689061,140000.0,272000.0,2018-08-01,5900.0,杭州,60.48,160.0,310.0,400.0,比亚迪,紧凑型车,2018-11-28,0.5147058823529411,3
众泰E200 2018款 天马座   ,HC-39395891,61800.0,202000.0,2018-06-01,7600.0,开封,24.5,60.0,160.0,165.0,众泰汽车,微型车,2018-11-28,0.30594059405940593,5
江淮iEV 2015款 iEV4 豪华型 ,HC-43870762,32000.0,166000.0,2016-03-01,25600.0,枣庄,19.2,42.0,170.0,152.0,江淮汽车,小型车,2018-11-28,0.1927710843373494,32
比亚迪e5 2016款 300 豪华型  ,HC-48750436,91000.0,260000.0,2016-08-01,50000.0,厦门,43.0,160.0,310.0,305.0,比亚迪,紧凑型车,2018-11-28,0.35,27
启辰 晨风 2014款 领航版6.6KW  ,HC-58175643,75000.0,279000.0,2016-05-01,91600.0,大连,24.0,80.0,254.0,175.0,东风启辰,紧凑型车,2018-11-28,0.26881720430107525,30
奇瑞eQ1 2017款 智臻版  ,HC-59000321,43000.0,223000.0,2017-12-01,13100.0,漯河,18.2,30.0,120.0,151.0,奇瑞新能源,微型车,2018-11-28,0.19282511210762332,11
众泰 芝麻 2017款 标准型  ,HC-59305375,36000.0,130000.0,2017-05-01,21700.0,滨州,16.0,30.0,150.0,150.0,众泰汽车,微型车,2018-11-28,0.27692307692307694,18
北汽新能源 EV系列 2014款 E150EV 科技版  ,HC-52337686,29000.0,251000.0,2015-04-01,70600.0,上海,25.6,45.0,144.0,150.0,北汽新能源,小型车,2018-11-28,0.11553784860557768,43
特斯拉MODEL S 2016款 MODEL S 90D  ,HC-39372640,710000.0,979000.0,2016-09-01,25800.0,上海,90.0,386.0,660.0,557.0,特斯拉,中大型车,2018-11-28,0.7252298263534218,26
一汽 骏派A70E 2017款 基本型    ,HC-54108155,88000.0,183000.0,2018-06-01,7000.0,邢台,32.24,80.0,228.0,205.0,天津一汽,紧凑型车,2018-11-28,0.4808743169398907,5
众泰E200 2018款 飞鱼座   ,HC-57401730,49000.0,197000.0,2018-06-01,4200.0,枣庄,24.5,60.0,160.0,165.0,众泰汽车,微型车,2018-11-28,0.24873096446700507,5
北汽新能源 EV系列 2015款 EV200 轻快版  ,HC-51886721,51800.0,227000.0,2015-12-01,35300.0,天津,30.4,53.0,180.0,200.0,北汽新能源,小型车,2018-11-28,0.22819383259911893,35
力帆330 2015款 EV标准型  ,HC-55979206,52000.0,156000.0,2017-12-01,4000.0,东营,22.0,60.0,120.0,160.0,力帆汽车,小型车,2018-11-28,0.3333333333333333,11
北汽新能源 EV系列 2016款 EV160 轻快版   ,HC-49892789,41000.0,193000.0,2016-10-01,21300.0,天津,25.6,45.0,144.0,150.0,北汽新能源,小型车,2018-11-28,0.21243523316062177,25
江铃集团新能源 江铃E200 2016款 标准型  ,HC-56058742,43000.0,195000.0,2016-10-01,27900.0,宁波,17.3,30.0,130.0,152.0,江铃集团新能源,微型车,2018-11-28,0.2205128205128205,25
江铃集团新能源 江铃E100 2016款 标准型  ,HC-51266692,16000.0,169000.0,2016-09-01,51900.00000000001,南昌,15.0,20.0,110.0,152.0,江铃集团新能源,微型车,2018-11-28,0.09467455621301775,26
江淮iEV7S 2017款 智尊型   ,HC-60400537,88000.0,225000.0,2018-08-01,2200.0,黄冈,39.0,85.0,270.0,280.0,江淮汽车,小型SUV,2018-11-28,0.39111111111111113,3
特斯拉MODEL S 2016款 MODEL S 60  ,HC-60194235,570000.0,769000.0,2016-12-01,15500.0,上海,60.0,284.8,440.0,400.0,特斯拉,中大型车,2018-11-28,0.741222366710013,23
众泰E200 2016款 三门两座科技版   ,HC-61600944,50000.0,197000.0,2017-09-01,6700.0,济宁,24.5,60.0,165.0,155.0,众泰汽车,微型车,2018-11-28,0.25380710659898476,14
江淮iEV6S 2016款 智享版  ,HC-55450202,72000.0,239000.0,2016-07-01,16400.0,北京,33.0,85.0,270.0,251.0,江淮汽车,小型SUV,2018-11-28,0.301255230125523,28
江铃集团新能源 江淮iEV6E 2017款 iEV6E 时光版   ,HC-53285293,38800.0,129000.0,2017-06-01,5100.0,东营,19.66,60.0,200.0,156.0,江淮汽车,微型车,2018-11-28,0.30077519379844964,17
宝马i3 2015款 时尚型(进口)  ,HC-53174733,190000.0,452000.0,2016-09-01,4800.0,长沙,19.0,125.0,250.0,185.0,宝马(进口),小型车,2018-11-28,0.42035398230088494,26
腾势 2017款 荣耀版  ,HC-49590171,163000.0,470000.0,2017-12-01,34900.0,深圳,62.0,135.0,300.0,352.0,腾势汽车,中型车,2018-11-28,0.3468085106382979,11
